ID,Timestamp,Source,Event Type,User,Snapshot
6164,2026-04-10 15:09:54,Ahmedabad Office,phone_detected,Unknown,/static/snapshots/phone_2043_1775813994.jpg
6163,2026-04-10 15:09:44,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1493) - 1m 39s,/static/snapshots/unauth_1493_1775813885.jpg
6161,2026-04-10 15:09:33,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1534) - 16s,/static/snapshots/unauth_1534_1775813955.jpg
6162,2026-04-10 15:09:33,Ahmedabad Office,phone_detected,Unknown,/static/snapshots/phone_2043_1775813973.jpg
6160,2026-04-10 15:08:35,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1502) - 1m 28s,/static/snapshots/unauth_1502_1775813827.jpg
6159,2026-04-10 15:08:24,Ahmedabad Office,unauthorized,Unknown (ID: 2031) - 5s,/static/snapshots/unauth_2031_1775813897.jpg
6158,2026-04-10 15:08:14,Ahmedabad Office,unauthorized,Unknown (ID: 2023) - 8s,/static/snapshots/unauth_2023_1775813884.jpg
6157,2026-04-10 15:08:13,Ahmedabad Office,unauthorized,Unknown (ID: 1910) - 3m 41s,/static/snapshots/unauth_1910_1775813676.jpg
6155,2026-04-10 15:08:03,Ahmedabad Office,unauthorized,Unknown (ID: 1937) - 1m 44s,/static/snapshots/unauth_1937_1775813778.jpg
6156,2026-04-10 15:08:03,Ahmedabad Office,unauthorized,Unknown (ID: 1999) - 5s,/static/snapshots/unauth_1999_1775813874.jpg
6154,2026-04-10 15:07:58,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1493) - 1m 17s,/static/snapshots/unauth_1493_1775813799.jpg
6153,2026-04-10 15:07:48,Ahmedabad Office,unauthorized,Unknown (ID: 1999) - 16s,/static/snapshots/unauth_1999_1775813856.jpg
6152,2026-04-10 15:07:39,Ahmedabad Office,unauthorized,Unknown (ID: 1924) - 1m 20s,/static/snapshots/unauth_1924_1775813788.jpg
6151,2026-04-10 15:07:09,Ahmedabad Office,unauthorized,Unknown (ID: 1999) - 4s,/static/snapshots/unauth_1999_1775813824.jpg
6150,2026-04-10 15:06:49,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1147) - 23s,/static/snapshots/unauth_1147_1775813785.jpg
6149,2026-04-10 15:06:40,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1486) - 40s,/static/snapshots/unauth_1486_1775813763.jpg
6148,2026-04-10 15:06:38,Ahmedabad Office,unauthorized,Unknown (ID: 1968) - 6s,/static/snapshots/unauth_1968_1775813791.jpg
6147,2026-04-10 15:06:33,Ahmedabad Office,unauthorized,Unknown (ID: 1955) - 28s,/static/snapshots/unauth_1955_1775813763.jpg
6146,2026-04-10 15:06:22,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1475) - 1m 1s,/static/snapshots/unauth_1475_1775813718.jpg
6145,2026-04-10 15:06:18,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1147) - 3m 46s,/static/snapshots/unauth_1147_1775813549.jpg
6144,2026-04-10 15:06:14,Ahmedabad Office,unauthorized,Unknown (ID: 1902) - 1m 58s,/static/snapshots/unauth_1902_1775813673.jpg
6143,2026-04-10 15:06:09,Ahmedabad Office,unauthorized,Unknown (ID: 1924) - 12s,/static/snapshots/unauth_1924_1775813754.jpg
6141,2026-04-10 15:06:07,Ahmedabad Office,unauthorized,Unknown (ID: 1863) - 2m 20s,/static/snapshots/unauth_1863_1775813624.jpg
6142,2026-04-10 15:06:07,Ahmedabad Office,unauthorized,Unknown (ID: 1968) - 4s,/static/snapshots/unauth_1968_1775813762.jpg
6140,2026-04-10 15:05:59,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1471) - 1m 11s,/static/snapshots/unauth_1471_1775813685.jpg
6139,2026-04-10 15:05:54,Ahmedabad Office,unauthorized,Unknown (ID: 1937) - 13s,/static/snapshots/unauth_1937_1775813739.jpg
6138,2026-04-10 15:05:50,Ahmedabad Office,unauthorized,Unknown (ID: 1924) - 1m 16s,/static/snapshots/unauth_1924_1775813680.jpg
6137,2026-04-10 15:04:51,Bangalore Office - Dahua Ch8,exit,B3,
6136,2026-04-10 15:04:48,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1407) - 3m 39s,/static/snapshots/unauth_1407_1775813472.jpg
6135,2026-04-10 15:04:44,Ahmedabad Office,unauthorized,Unknown (ID: 1926) - 8s,/static/snapshots/unauth_1926_1775813673.jpg
6134,2026-04-10 15:04:35,Ahmedabad Office,unauthorized,Unknown (ID: 1907) - 12s,/static/snapshots/unauth_1907_1775813664.jpg
6133,2026-04-10 15:04:31,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1464) - 17s,/static/snapshots/unauth_1464_1775813653.jpg
6132,2026-04-10 15:04:26,Ahmedabad Office,unauthorized,Unknown (ID: 1895) - 33s,/static/snapshots/unauth_1895_1775813634.jpg
6131,2026-04-10 15:04:22,Ahmedabad Office,unauthorized,Unknown (ID: 1901) - 5s,/static/snapshots/unauth_1901_1775813653.jpg
6130,2026-04-10 15:04:17,Ahmedabad Office,unauthorized,Unknown (ID: 1718) - 11m 14s,/static/snapshots/unauth_1718_1775812979.jpg
6129,2026-04-10 15:04:09,Ahmedabad Office,unauthorized,Unknown (ID: 1860) - 2m 59s,/static/snapshots/unauth_1860_1775813469.jpg
6128,2026-04-10 15:04:07,Ahmedabad Office,unauthorized,Unknown (ID: 1892) - 12s,/static/snapshots/unauth_1892_1775813633.jpg
6127,2026-04-10 15:03:53,Ahmedabad Office,unauthorized,Unknown (ID: 1880) - 1m 8s,/static/snapshots/unauth_1880_1775813564.jpg
6126,2026-04-10 15:03:49,Bangalore Office - Dahua Ch8,entry,B3,
6124,2026-04-10 15:03:40,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1440) - 24s,/static/snapshots/unauth_1440_1775813593.jpg
6125,2026-04-10 15:03:40,Ahmedabad Office,unauthorized,Unknown (ID: 1863) - 2m 5s,/static/snapshots/unauth_1863_1775813511.jpg
6123,2026-04-10 15:02:39,Ahmedabad Office,unauthorized,Unknown (ID: 1880) - 5s,/static/snapshots/unauth_1880_1775813553.jpg
6122,2026-04-10 15:02:25,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1147) - 14m 14s,/static/snapshots/unauth_1147_1775812691.jpg
6121,2026-04-10 15:02:21,Ahmedabad Office,unauthorized,Unknown (ID: 1880) - 26s,/static/snapshots/unauth_1880_1775813513.jpg
6120,2026-04-10 15:01:32,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1404) - 25s,/static/snapshots/unauth_1404_1775813467.jpg
6119,2026-04-10 15:01:28,Ahmedabad Office,unauthorized,Unknown (ID: 1863) - 13s,/static/snapshots/unauth_1863_1775813474.jpg
6118,2026-04-10 15:01:09,Ahmedabad Office,unauthorized,Unknown (ID: 1823) - 2m 42s,/static/snapshots/unauth_1823_1775813304.jpg
6117,2026-04-10 15:01:02,Ahmedabad Office,unauthorized,Unknown (ID: 1795) - 3m 31s,/static/snapshots/unauth_1795_1775813249.jpg
6116,2026-04-10 15:00:27,Ahmedabad Office,unauthorized,Unknown (ID: 1830) - 5s,/static/snapshots/unauth_1830_1775813421.jpg
6115,2026-04-10 15:00:26,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1382) - 32s,/static/snapshots/unauth_1382_1775813391.jpg
6114,2026-04-10 14:58:32,Bangalore Office - Dahua Ch8,exit,B3,
6113,2026-04-10 14:58:31,Ahmedabad Office,unauthorized,Unknown (ID: 1740) - 3m 45s,/static/snapshots/unauth_1740_1775813193.jpg
6112,2026-04-10 14:58:02,Ahmedabad Office,unauthorized,Unknown (ID: 1807) - 8s,/static/snapshots/unauth_1807_1775813277.jpg
6110,2026-04-10 14:57:28,Bangalore Office - Dahua Ch8,entry,B3,
6111,2026-04-10 14:57:28,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1220) - 5m 45s,/static/snapshots/unauth_1220_1775812920.jpg
6109,2026-04-10 14:57:24,Ahmedabad Office,unauthorized,Unknown (ID: 1795) - 27s,/static/snapshots/unauth_1795_1775813221.jpg
6108,2026-04-10 14:56:59,Ahmedabad Office,unauthorized,Unknown (ID: 1798) - 7s,/static/snapshots/unauth_1798_1775813209.jpg
6107,2026-04-10 14:56:50,Ahmedabad Office,unauthorized,Unknown (ID: 1795) - 4s,/static/snapshots/unauth_1795_1775813203.jpg
6106,2026-04-10 14:56:42,Ahmedabad Office,unauthorized,Unknown (ID: 1794) - 3s,/static/snapshots/unauth_1794_1775813196.jpg
6105,2026-04-10 14:56:32,Ahmedabad Office,unauthorized,Unknown (ID: 1772) - 29s,/static/snapshots/unauth_1772_1775813159.jpg
6104,2026-04-10 14:56:18,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1318) - 10s,/static/snapshots/unauth_1318_1775813169.jpg
6102,2026-04-10 14:55:52,Ahmedabad Office,unauthorized,Unknown (ID: 1709) - 1m 5s,/static/snapshots/unauth_1709_1775813134.jpg
6103,2026-04-10 14:55:52,Ahmedabad Office,unauthorized,Unknown (ID: 1714) - 8s,/static/snapshots/unauth_1714_1775813142.jpg
6101,2026-04-10 14:55:50,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1297) - 50s,/static/snapshots/unauth_1297_1775813102.jpg
6100,2026-04-10 14:55:43,Ahmedabad Office,unauthorized,Unknown (ID: 1756) - 22s,/static/snapshots/unauth_1756_1775813120.jpg
6099,2026-04-10 14:55:37,Ahmedabad Office,unauthorized,Unknown (ID: 1748) - 12s,/static/snapshots/unauth_1748_1775813123.jpg
6098,2026-04-10 14:54:44,Ahmedabad Office,unauthorized,Unknown (ID: 1609) - 49s,/static/snapshots/unauth_1609_1775813055.jpg
6097,2026-04-10 14:54:41,Ahmedabad Office,unauthorized,Unknown (ID: 1714) - 1m 18s,/static/snapshots/unauth_1714_1775813031.jpg
6096,2026-04-10 14:54:32,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1284) - 8s,/static/snapshots/unauth_1284_1775813066.jpg
6095,2026-04-10 14:54:13,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1274) - 38s,/static/snapshots/unauth_1274_1775813012.jpg
6094,2026-04-10 14:53:51,Ahmedabad Office,unauthorized,Unknown (ID: 1608) - 2m 35s,/static/snapshots/unauth_1608_1775812892.jpg
6093,2026-04-10 14:53:25,Ahmedabad Office,unauthorized,Unknown (ID: 1609) - 14s,/static/snapshots/unauth_1609_1775812996.jpg
6092,2026-04-10 14:52:59,Ahmedabad Office,unauthorized,Unknown (ID: 1407) - 13m 3s,/static/snapshots/unauth_1407_1775812194.jpg
6091,2026-04-10 14:52:51,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1243) - 35s,/static/snapshots/unauth_1243_1775812938.jpg
6090,2026-04-10 14:52:46,Ahmedabad Office,unauthorized,Unknown (ID: 1609) - 47s,/static/snapshots/unauth_1609_1775812928.jpg
6089,2026-04-10 14:52:43,Ahmedabad Office,unauthorized,Unknown (ID: 1685) - 36s,/static/snapshots/unauth_1685_1775812924.jpg
6088,2026-04-10 14:52:12,Ahmedabad Office,unauthorized,Unknown (ID: 1556) - 2m 0s,/static/snapshots/unauth_1556_1775812827.jpg
6087,2026-04-10 14:52:08,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1235) - 31s,/static/snapshots/unauth_1235_1775812915.jpg
6086,2026-04-10 14:52:06,Ahmedabad Office,unauthorized,Unknown (ID: 1669) - 57s,/static/snapshots/unauth_1669_1775812867.jpg
6085,2026-04-10 14:51:55,Ahmedabad Office,unauthorized,Unknown (ID: 1685) - 12s,/static/snapshots/unauth_1685_1775812901.jpg
6084,2026-04-10 14:51:48,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1234) - 15s,/static/snapshots/unauth_1234_1775812894.jpg
6083,2026-04-10 14:51:36,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1177) - 41s,/static/snapshots/unauth_1177_1775812855.jpg
6082,2026-04-10 14:51:31,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1220) - 56s,/static/snapshots/unauth_1220_1775812839.jpg
6081,2026-04-10 14:51:26,Ahmedabad Office,unauthorized,Unknown (ID: 1609) - 1m 11s,/static/snapshots/unauth_1609_1775812815.jpg
6080,2026-04-10 14:51:10,Ahmedabad Office,unauthorized,Unknown (ID: 1508) - 1m 45s,/static/snapshots/unauth_1508_1775812762.jpg
6079,2026-04-10 14:50:58,Ahmedabad Office,unauthorized,Unknown (ID: 1664) - 6s,/static/snapshots/unauth_1664_1775812852.jpg
6078,2026-04-10 14:50:52,Ahmedabad Office,unauthorized,Unknown (ID: 1612) - 45s,/static/snapshots/unauth_1612_1775812806.jpg
6077,2026-04-10 14:50:48,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1177) - 2m 15s,/static/snapshots/unauth_1177_1775812714.jpg
6076,2026-04-10 14:50:33,Ahmedabad Office,unauthorized,Unknown (ID: 1635) - 36s,/static/snapshots/unauth_1635_1775812794.jpg
6075,2026-04-10 14:50:12,Ahmedabad Office,unauthorized,Unknown (ID: 1625) - 25s,/static/snapshots/unauth_1625_1775812783.jpg
6073,2026-04-10 14:50:05,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1207) - 5s,/static/snapshots/unauth_1207_1775812798.jpg
6074,2026-04-10 14:50:05,Ahmedabad Office,unauthorized,Unknown (ID: 1608) - 43s,/static/snapshots/unauth_1608_1775812798.jpg
6072,2026-04-10 14:49:55,Ahmedabad Office,unauthorized,Unknown (ID: 1638) - 3s,/static/snapshots/unauth_1638_1775812789.jpg
6071,2026-04-10 14:49:46,Ahmedabad Office,unauthorized,Unknown (ID: 1609) - 1m 54s,/static/snapshots/unauth_1609_1775812679.jpg
6069,2026-04-10 14:49:42,Ahmedabad Office,unauthorized,Unknown (ID: 1556) - 10s,/static/snapshots/unauth_1556_1775812774.jpg
6070,2026-04-10 14:49:42,Ahmedabad Office,unauthorized,Unknown (ID: 1612) - 5s,/static/snapshots/unauth_1612_1775812777.jpg
6068,2026-04-10 14:49:36,Ahmedabad Office,unauthorized,Unknown (ID: 1625) - 9s,/static/snapshots/unauth_1625_1775812769.jpg
6067,2026-04-10 14:49:34,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1202) - 5s,/static/snapshots/unauth_1202_1775812766.jpg
6066,2026-04-10 14:49:25,Ahmedabad Office,unauthorized,Unknown (ID: 1612) - 48s,/static/snapshots/unauth_1612_1775812721.jpg
6064,2026-04-10 14:49:19,Ahmedabad Office,unauthorized,Unknown (ID: 1508) - 2m 13s,/static/snapshots/unauth_1508_1775812681.jpg
6065,2026-04-10 14:49:19,Ahmedabad Office,unauthorized,Unknown (ID: 1556) - 3s,/static/snapshots/unauth_1556_1775812752.jpg
6063,2026-04-10 14:49:07,Ahmedabad Office,unauthorized,Unknown (ID: 1556) - 2m 39s,/static/snapshots/unauth_1556_1775812615.jpg
6062,2026-04-10 14:49:04,Ahmedabad Office,unauthorized,Unknown (ID: 1625) - 6s,/static/snapshots/unauth_1625_1775812737.jpg
6061,2026-04-10 14:48:46,Ahmedabad Office,unauthorized,Unknown (ID: 1611) - 15s,/static/snapshots/unauth_1611_1775812710.jpg
6060,2026-04-10 14:48:39,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1162) - 1m 1s,/static/snapshots/unauth_1162_1775812657.jpg
6059,2026-04-10 14:48:37,Ahmedabad Office,unauthorized,Unknown (ID: 1614) - 7s,/static/snapshots/unauth_1614_1775812706.jpg
6058,2026-04-10 14:48:21,Ahmedabad Office,unauthorized,Unknown (ID: 1550) - 1m 36s,/static/snapshots/unauth_1550_1775812622.jpg
6057,2026-04-10 14:48:13,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1168) - 12s,/static/snapshots/unauth_1168_1775812683.jpg
6056,2026-04-10 14:48:11,Ahmedabad Office,unauthorized,Unknown (ID: 1604) - 4s,/static/snapshots/unauth_1604_1775812685.jpg
6055,2026-04-10 14:48:05,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1147) - 52s,/static/snapshots/unauth_1147_1775812631.jpg
6054,2026-04-10 14:48:00,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1158) - 27s,/static/snapshots/unauth_1158_1775812651.jpg
6053,2026-04-10 14:47:59,Ahmedabad Office,unauthorized,Unknown (ID: 1604) - 22s,/static/snapshots/unauth_1604_1775812655.jpg
6052,2026-04-10 14:47:35,Ahmedabad Office,unauthorized,Unknown (ID: 1595) - 20s,/static/snapshots/unauth_1595_1775812644.jpg
6051,2026-04-10 14:47:25,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1144) - 17s,/static/snapshots/unauth_1144_1775812626.jpg
6050,2026-04-10 14:47:24,Ahmedabad Office,unauthorized,Unknown (ID: 1597) - 4s,/static/snapshots/unauth_1597_1775812638.jpg
6049,2026-04-10 14:47:13,Ahmedabad Office,unauthorized,Unknown (ID: 1585) - 13s,/static/snapshots/unauth_1585_1775812617.jpg
6048,2026-04-10 14:47:10,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 658) - 30m 35s,/static/snapshots/unauth_658_1775810791.jpg
6047,2026-04-10 14:46:58,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1125) - 14s,/static/snapshots/unauth_1125_1775812603.jpg
6046,2026-04-10 14:46:45,Ahmedabad Office,unauthorized,Unknown (ID: 1557) - 15s,/static/snapshots/unauth_1557_1775812586.jpg
6045,2026-04-10 14:46:40,Ahmedabad Office,unauthorized,Unknown (ID: 1535) - 26s,/static/snapshots/unauth_1535_1775812593.jpg
6044,2026-04-10 14:46:38,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1125) - 37s,/static/snapshots/unauth_1125_1775812563.jpg
6043,2026-04-10 14:46:32,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 982) - 10m 56s,/static/snapshots/unauth_982_1775811934.jpg
6042,2026-04-10 14:46:29,Bangalore Office - Dahua Ch8,entry,B3,
6040,2026-04-10 14:46:23,Ahmedabad Office,unauthorized,Unknown (ID: 1550) - 8s,/static/snapshots/unauth_1550_1775812574.jpg
6041,2026-04-10 14:46:23,Ahmedabad Office,unauthorized,Unknown (ID: 1403) - 6s,/static/snapshots/unauth_1403_1775812576.jpg
6038,2026-04-10 14:46:11,Ahmedabad Office,unauthorized,Unknown (ID: 1507) - 42s,/static/snapshots/unauth_1507_1775812526.jpg
6039,2026-04-10 14:46:11,Ahmedabad Office,unauthorized,Unknown (ID: 1403) - 42s,/static/snapshots/unauth_1403_1775812534.jpg
6037,2026-04-10 14:45:55,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1125) - 25s,/static/snapshots/unauth_1125_1775812545.jpg
6036,2026-04-10 14:45:47,Ahmedabad Office,unauthorized,Unknown (ID: 1521) - 32s,/static/snapshots/unauth_1521_1775812526.jpg
6035,2026-04-10 14:45:24,Ahmedabad Office,unauthorized,Unknown (ID: 1507) - 7s,/static/snapshots/unauth_1507_1775812513.jpg
6034,2026-04-10 14:45:20,Ahmedabad Office,unauthorized,Unknown (ID: 1403) - 15s,/static/snapshots/unauth_1403_1775812501.jpg
6033,2026-04-10 14:45:15,Ahmedabad Office,unauthorized,Unknown (ID: 1517) - 3s,/static/snapshots/unauth_1517_1775812510.jpg
6032,2026-04-10 14:45:13,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1123) - 5s,/static/snapshots/unauth_1123_1775812504.jpg
6031,2026-04-10 14:45:03,Ahmedabad Office,unauthorized,Unknown (ID: 1491) - 1m 21s,/static/snapshots/unauth_1491_1775812435.jpg
6030,2026-04-10 14:44:51,Ahmedabad Office,unauthorized,Unknown (ID: 1403) - 5m 13s,/static/snapshots/unauth_1403_1775812372.jpg
6029,2026-04-10 14:44:37,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1031) - 5m 53s,/static/snapshots/unauth_1031_1775812121.jpg
6028,2026-04-10 14:44:31,Ahmedabad Office,unauthorized,Unknown (ID: 1499) - 6s,/static/snapshots/unauth_1499_1775812464.jpg
6027,2026-04-10 14:43:38,Ahmedabad Office,unauthorized,Unknown (ID: 1357) - 3m 45s,/static/snapshots/unauth_1357_1775812212.jpg
6026,2026-04-10 14:43:35,Ahmedabad Office,unauthorized,Unknown (ID: 1484) - 23s,/static/snapshots/unauth_1484_1775812402.jpg
6025,2026-04-10 14:43:25,Ahmedabad Office,unauthorized,Unknown (ID: 1463) - 1m 7s,/static/snapshots/unauth_1463_1775812389.jpg
6024,2026-04-10 14:43:13,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1066) - 2m 12s,/static/snapshots/unauth_1066_1775812326.jpg
6023,2026-04-10 14:42:50,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1083) - 35s,/static/snapshots/unauth_1083_1775812338.jpg
6022,2026-04-10 14:42:16,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1046) - 2m 15s,/static/snapshots/unauth_1046_1775812197.jpg
6021,2026-04-10 14:42:07,Ahmedabad Office,unauthorized,Unknown (ID: 1445) - 13s,/static/snapshots/unauth_1445_1775812320.jpg
6020,2026-04-10 14:41:30,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1059) - 24s,/static/snapshots/unauth_1059_1775812265.jpg
6019,2026-04-10 14:40:50,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1057) - 29s,/static/snapshots/unauth_1057_1775812219.jpg
6018,2026-04-10 14:39:58,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 968) - 4m 28s,/static/snapshots/unauth_968_1775811928.jpg
6017,2026-04-10 14:39:55,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1027) - 1m 23s,/static/snapshots/unauth_1027_1775812109.jpg
6016,2026-04-10 14:39:54,Ahmedabad Office,unauthorized,Unknown (ID: 1406) - 13s,/static/snapshots/unauth_1406_1775812178.jpg
6015,2026-04-10 14:39:48,Ahmedabad Office,unauthorized,Unknown (ID: 1383) - 32s,/static/snapshots/unauth_1383_1775812180.jpg
6014,2026-04-10 14:38:34,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 498) - 2m 12s,/static/snapshots/unauth_498_1775811992.jpg
6013,2026-04-10 14:38:08,Ahmedabad Office,unauthorized,Unknown (ID: 1274) - 2m 27s,/static/snapshots/unauth_1274_1775812032.jpg
6012,2026-04-10 14:37:51,Ahmedabad Office,unauthorized,Unknown (ID: 1335) - 16s,/static/snapshots/unauth_1335_1775812058.jpg
6011,2026-04-10 14:37:36,Ahmedabad Office,unauthorized,Unknown (ID: 1319) - 4s,/static/snapshots/unauth_1319_1775812049.jpg
6010,2026-04-10 14:37:32,Ahmedabad Office,unauthorized,Unknown (ID: 1117) - 8m 1s,/static/snapshots/unauth_1117_1775811605.jpg
6009,2026-04-10 14:37:27,Ahmedabad Office,unauthorized,Unknown (ID: 1327) - 5s,/static/snapshots/unauth_1327_1775812041.jpg
6008,2026-04-10 14:37:26,Ahmedabad Office,unauthorized,Unknown (ID: 1325) - 6s,/static/snapshots/unauth_1325_1775812037.jpg
6007,2026-04-10 14:37:16,Ahmedabad Office,unauthorized,Unknown (ID: 1289) - 1m 3s,/static/snapshots/unauth_1289_1775811978.jpg
6006,2026-04-10 14:37:13,Ahmedabad Office,unauthorized,Unknown (ID: 1319) - 21s,/static/snapshots/unauth_1319_1775812009.jpg
6005,2026-04-10 14:36:47,Ahmedabad Office,unauthorized,Unknown (ID: 922) - 40s,/static/snapshots/unauth_922_1775811969.jpg
6004,2026-04-10 14:36:17,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 498) - 1m 2s,/static/snapshots/unauth_498_1775811915.jpg
6003,2026-04-10 14:36:12,Ahmedabad Office,unauthorized,Unknown (ID: 1253) - 12s,/static/snapshots/unauth_1253_1775811957.jpg
6002,2026-04-10 14:36:11,Bangalore Office - Dahua Ch8,exit,B3,
6001,2026-04-10 14:36:04,Ahmedabad Office,unauthorized,Unknown (ID: 1289) - 40s,/static/snapshots/unauth_1289_1775811922.jpg
6000,2026-04-10 14:35:57,Ahmedabad Office,unauthorized,Unknown (ID: 922) - 16m 42s,/static/snapshots/unauth_922_1775810961.jpg
5999,2026-04-10 14:35:49,Ahmedabad Office,unauthorized,Unknown (ID: 1253) - 1m 38s,/static/snapshots/unauth_1253_1775811856.jpg
5998,2026-04-10 14:35:48,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 985) - 5s,/static/snapshots/unauth_985_1775811940.jpg
5997,2026-04-10 14:35:35,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 770) - 8m 18s,/static/snapshots/unauth_770_1775811438.jpg
5996,2026-04-10 14:35:25,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 968) - 1m 16s,/static/snapshots/unauth_968_1775811846.jpg
5995,2026-04-10 14:35:15,Ahmedabad Office,unauthorized,Unknown (ID: 1274) - 14s,/static/snapshots/unauth_1274_1775811901.jpg
5994,2026-04-10 14:35:13,Ahmedabad Office,unauthorized,Unknown (ID: 1254) - 30s,/static/snapshots/unauth_1254_1775811891.jpg
5993,2026-04-10 14:34:55,Ahmedabad Office,unauthorized,Unknown (ID: 1274) - 6s,/static/snapshots/unauth_1274_1775811887.jpg
5992,2026-04-10 14:34:53,Ahmedabad Office,unauthorized,Unknown (ID: 1270) - 8s,/static/snapshots/unauth_1270_1775811883.jpg
5991,2026-04-10 14:34:38,Ahmedabad Office,unauthorized,Unknown (ID: 1257) - 14s,/static/snapshots/unauth_1257_1775811861.jpg
5990,2026-04-10 14:34:25,Ahmedabad Office,unauthorized,Unknown (ID: 1138) - 2m 49s,/static/snapshots/unauth_1138_1775811722.jpg
5989,2026-04-10 14:34:23,Ahmedabad Office,unauthorized,Unknown (ID: 1231) - 1m 6s,/static/snapshots/unauth_1231_1775811819.jpg
5988,2026-04-10 14:34:21,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 936) - 1m 41s,/static/snapshots/unauth_936_1775811787.jpg
5987,2026-04-10 14:34:07,Ahmedabad Office,unauthorized,Unknown (ID: 1153) - 33s,/static/snapshots/unauth_1153_1775811838.jpg
5986,2026-04-10 14:34:04,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 766) - 14m 10s,/static/snapshots/unauth_766_1775810996.jpg
5985,2026-04-10 14:33:58,Bangalore Office - Dahua Ch8,phone_detected,Unknown,/static/snapshots/phone_766_1775811838.jpg
5984,2026-04-10 14:33:44,Ahmedabad Office,unauthorized,Unknown (ID: 1230) - 27s,/static/snapshots/unauth_1230_1775811797.jpg
5983,2026-04-10 14:33:23,Ahmedabad Office,unauthorized,Unknown (ID: 1153) - 8s,/static/snapshots/unauth_1153_1775811792.jpg
5982,2026-04-10 14:33:16,Ahmedabad Office,unauthorized,Unknown (ID: 1169) - 1m 54s,/static/snapshots/unauth_1169_1775811680.jpg
5981,2026-04-10 14:32:42,Ahmedabad Office,unauthorized,Unknown (ID: 1212) - 16s,/static/snapshots/unauth_1212_1775811747.jpg
5980,2026-04-10 14:32:31,Ahmedabad Office,unauthorized,Unknown (ID: 1211) - 9s,/static/snapshots/unauth_1211_1775811744.jpg
5979,2026-04-10 14:32:14,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 911) - 28s,/static/snapshots/unauth_911_1775811704.jpg
5978,2026-04-10 14:31:55,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 907) - 44s,/static/snapshots/unauth_907_1775811674.jpg
